hourly_counts,date_time,year,month,month_day,week_day,hour,sensor_id,sensor_name
270,2016-04-18 19:00:00,2016,April,18,Monday,19,23,Spencer St-Collins St (South)
486,2016-04-18 20:00:00,2016,April,18,Monday,20,23,Spencer St-Collins St (South)
653,2016-04-18 21:00:00,2016,April,18,Monday,21,23,Spencer St-Collins St (South)
531,2016-04-18 22:00:00,2016,April,18,Monday,22,23,Spencer St-Collins St (South)
229,2016-04-18 23:00:00,2016,April,18,Monday,23,23,Spencer St-Collins St (South)
118,2016-04-19 00:00:00,2016,April,19,Tuesday,0,23,Spencer St-Collins St (South)
38,2016-04-19 01:00:00,2016,April,19,Tuesday,1,23,Spencer St-Collins St (South)
31,2016-04-19 02:00:00,2016,April,19,Tuesday,2,23,Spencer St-Collins St (South)
11,2016-04-19 03:00:00,2016,April,19,Tuesday,3,23,Spencer St-Collins St (South)
15,2016-04-19 04:00:00,2016,April,19,Tuesday,4,23,Spencer St-Collins St (South)
50,2016-04-19 05:00:00,2016,April,19,Tuesday,5,23,Spencer St-Collins St (South)
226,2016-04-19 06:00:00,2016,April,19,Tuesday,6,23,Spencer St-Collins St (South)
640,2016-04-19 07:00:00,2016,April,19,Tuesday,7,23,Spencer St-Collins St (South)
1406,2016-04-19 08:00:00,2016,April,19,Tuesday,8,23,Spencer St-Collins St (South)
849,2016-04-19 09:00:00,2016,April,19,Tuesday,9,23,Spencer St-Collins St (South)
524,2016-04-19 10:00:00,2016,April,19,Tuesday,10,23,Spencer St-Collins St (South)
435,2016-04-19 11:00:00,2016,April,19,Tuesday,11,23,Spencer St-Collins St (South)
980,2016-04-19 12:00:00,2016,April,19,Tuesday,12,23,Spencer St-Collins St (South)
952,2016-04-19 13:00:00,2016,April,19,Tuesday,13,23,Spencer St-Collins St (South)
505,2016-04-19 14:00:00,2016,April,19,Tuesday,14,23,Spencer St-Collins St (South)
609,2016-04-19 15:00:00,2016,April,19,Tuesday,15,23,Spencer St-Collins St (South)
717,2016-04-19 16:00:00,2016,April,19,Tuesday,16,23,Spencer St-Collins St (South)
973,2016-04-19 17:00:00,2016,April,19,Tuesday,17,23,Spencer St-Collins St (South)
643,2016-04-19 18:00:00,2016,April,19,Tuesday,18,23,Spencer St-Collins St (South)
594,2016-04-19 19:00:00,2016,April,19,Tuesday,19,23,Spencer St-Collins St (South)
665,2016-04-19 20:00:00,2016,April,19,Tuesday,20,23,Spencer St-Collins St (South)
678,2016-04-19 21:00:00,2016,April,19,Tuesday,21,23,Spencer St-Collins St (South)
499,2016-04-19 22:00:00,2016,April,19,Tuesday,22,23,Spencer St-Collins St (South)
290,2016-04-19 23:00:00,2016,April,19,Tuesday,23,23,Spencer St-Collins St (South)
109,2016-04-20 00:00:00,2016,April,20,Wednesday,0,23,Spencer St-Collins St (South)
44,2016-04-20 01:00:00,2016,April,20,Wednesday,1,23,Spencer St-Collins St (South)
22,2016-04-20 02:00:00,2016,April,20,Wednesday,2,23,Spencer St-Collins St (South)
2,2016-04-20 03:00:00,2016,April,20,Wednesday,3,23,Spencer St-Collins St (South)
11,2016-04-20 04:00:00,2016,April,20,Wednesday,4,23,Spencer St-Collins St (South)
52,2016-04-20 05:00:00,2016,April,20,Wednesday,5,23,Spencer St-Collins St (South)
233,2016-04-20 06:00:00,2016,April,20,Wednesday,6,23,Spencer St-Collins St (South)
668,2016-04-20 07:00:00,2016,April,20,Wednesday,7,23,Spencer St-Collins St (South)
1429,2016-04-20 08:00:00,2016,April,20,Wednesday,8,23,Spencer St-Collins St (South)
837,2016-04-20 09:00:00,2016,April,20,Wednesday,9,23,Spencer St-Collins St (South)
486,2016-04-20 10:00:00,2016,April,20,Wednesday,10,23,Spencer St-Collins St (South)
562,2016-04-20 11:00:00,2016,April,20,Wednesday,11,23,Spencer St-Collins St (South)
920,2016-04-20 12:00:00,2016,April,20,Wednesday,12,23,Spencer St-Collins St (South)
991,2016-04-20 13:00:00,2016,April,20,Wednesday,13,23,Spencer St-Collins St (South)
515,2016-04-20 14:00:00,2016,April,20,Wednesday,14,23,Spencer St-Collins St (South)
533,2016-04-20 15:00:00,2016,April,20,Wednesday,15,23,Spencer St-Collins St (South)
644,2016-04-20 16:00:00,2016,April,20,Wednesday,16,23,Spencer St-Collins St (South)
1063,2016-04-20 17:00:00,2016,April,20,Wednesday,17,23,Spencer St-Collins St (South)
602,2016-04-20 18:00:00,2016,April,20,Wednesday,18,23,Spencer St-Collins St (South)
616,2016-04-20 19:00:00,2016,April,20,Wednesday,19,23,Spencer St-Collins St (South)
660,2016-04-20 20:00:00,2016,April,20,Wednesday,20,23,Spencer St-Collins St (South)
729,2016-04-20 21:00:00,2016,April,20,Wednesday,21,23,Spencer St-Collins St (South)
490,2016-04-20 22:00:00,2016,April,20,Wednesday,22,23,Spencer St-Collins St (South)
274,2016-04-20 23:00:00,2016,April,20,Wednesday,23,23,Spencer St-Collins St (South)
112,2016-04-21 00:00:00,2016,April,21,Thursday,0,23,Spencer St-Collins St (South)
28,2016-04-21 01:00:00,2016,April,21,Thursday,1,23,Spencer St-Collins St (South)
21,2016-04-21 02:00:00,2016,April,21,Thursday,2,23,Spencer St-Collins St (South)
16,2016-04-21 03:00:00,2016,April,21,Thursday,3,23,Spencer St-Collins St (South)
13,2016-04-21 04:00:00,2016,April,21,Thursday,4,23,Spencer St-Collins St (South)
45,2016-04-21 05:00:00,2016,April,21,Thursday,5,23,Spencer St-Collins St (South)
222,2016-04-21 06:00:00,2016,April,21,Thursday,6,23,Spencer St-Collins St (South)
696,2016-04-21 07:00:00,2016,April,21,Thursday,7,23,Spencer St-Collins St (South)
1471,2016-04-21 08:00:00,2016,April,21,Thursday,8,23,Spencer St-Collins St (South)
860,2016-04-21 09:00:00,2016,April,21,Thursday,9,23,Spencer St-Collins St (South)
542,2016-04-21 10:00:00,2016,April,21,Thursday,10,23,Spencer St-Collins St (South)
488,2016-04-21 11:00:00,2016,April,21,Thursday,11,23,Spencer St-Collins St (South)
893,2016-04-21 12:00:00,2016,April,21,Thursday,12,23,Spencer St-Collins St (South)
950,2016-04-21 13:00:00,2016,April,21,Thursday,13,23,Spencer St-Collins St (South)
534,2016-04-21 14:00:00,2016,April,21,Thursday,14,23,Spencer St-Collins St (South)
511,2016-04-21 15:00:00,2016,April,21,Thursday,15,23,Spencer St-Collins St (South)
740,2016-04-21 16:00:00,2016,April,21,Thursday,16,23,Spencer St-Collins St (South)
1245,2016-04-21 17:00:00,2016,April,21,Thursday,17,23,Spencer St-Collins St (South)
677,2016-04-21 18:00:00,2016,April,21,Thursday,18,23,Spencer St-Collins St (South)
360,2016-04-21 19:00:00,2016,April,21,Thursday,19,23,Spencer St-Collins St (South)
223,2016-04-21 20:00:00,2016,April,21,Thursday,20,23,Spencer St-Collins St (South)
202,2016-04-21 21:00:00,2016,April,21,Thursday,21,23,Spencer St-Collins St (South)
159,2016-04-21 22:00:00,2016,April,21,Thursday,22,23,Spencer St-Collins St (South)
92,2016-04-21 23:00:00,2016,April,21,Thursday,23,23,Spencer St-Collins St (South)
33,2016-04-22 00:00:00,2016,April,22,Friday,0,23,Spencer St-Collins St (South)
13,2016-04-22 01:00:00,2016,April,22,Friday,1,23,Spencer St-Collins St (South)
19,2016-04-22 02:00:00,2016,April,22,Friday,2,23,Spencer St-Collins St (South)
27,2016-04-22 03:00:00,2016,April,22,Friday,3,23,Spencer St-Collins St (South)
6,2016-04-22 04:00:00,2016,April,22,Friday,4,23,Spencer St-Collins St (South)
47,2016-04-22 05:00:00,2016,April,22,Friday,5,23,Spencer St-Collins St (South)
198,2016-04-22 06:00:00,2016,April,22,Friday,6,23,Spencer St-Collins St (South)
598,2016-04-22 07:00:00,2016,April,22,Friday,7,23,Spencer St-Collins St (South)
1337,2016-04-22 08:00:00,2016,April,22,Friday,8,23,Spencer St-Collins St (South)
896,2016-04-22 09:00:00,2016,April,22,Friday,9,23,Spencer St-Collins St (South)
482,2016-04-22 10:00:00,2016,April,22,Friday,10,23,Spencer St-Collins St (South)
522,2016-04-22 11:00:00,2016,April,22,Friday,11,23,Spencer St-Collins St (South)
878,2016-04-22 12:00:00,2016,April,22,Friday,12,23,Spencer St-Collins St (South)
957,2016-04-22 13:00:00,2016,April,22,Friday,13,23,Spencer St-Collins St (South)
525,2016-04-22 14:00:00,2016,April,22,Friday,14,23,Spencer St-Collins St (South)
553,2016-04-22 15:00:00,2016,April,22,Friday,15,23,Spencer St-Collins St (South)
812,2016-04-22 16:00:00,2016,April,22,Friday,16,23,Spencer St-Collins St (South)
892,2016-04-22 17:00:00,2016,April,22,Friday,17,23,Spencer St-Collins St (South)
520,2016-04-22 18:00:00,2016,April,22,Friday,18,23,Spencer St-Collins St (South)
318,2016-04-22 19:00:00,2016,April,22,Friday,19,23,Spencer St-Collins St (South)
234,2016-04-22 20:00:00,2016,April,22,Friday,20,23,Spencer St-Collins St (South)
223,2016-04-22 21:00:00,2016,April,22,Friday,21,23,Spencer St-Collins St (South)
246,2016-04-22 22:00:00,2016,April,22,Friday,22,23,Spencer St-Collins St (South)
217,2016-04-22 23:00:00,2016,April,22,Friday,23,23,Spencer St-Collins St (South)
80,2016-04-23 00:00:00,2016,April,23,Saturday,0,23,Spencer St-Collins St (South)
72,2016-04-23 01:00:00,2016,April,23,Saturday,1,23,Spencer St-Collins St (South)
29,2016-04-23 02:00:00,2016,April,23,Saturday,2,23,Spencer St-Collins St (South)
27,2016-04-23 03:00:00,2016,April,23,Saturday,3,23,Spencer St-Collins St (South)
20,2016-04-23 04:00:00,2016,April,23,Saturday,4,23,Spencer St-Collins St (South)
23,2016-04-23 05:00:00,2016,April,23,Saturday,5,23,Spencer St-Collins St (South)
36,2016-04-23 06:00:00,2016,April,23,Saturday,6,23,Spencer St-Collins St (South)
94,2016-04-23 07:00:00,2016,April,23,Saturday,7,23,Spencer St-Collins St (South)
168,2016-04-23 08:00:00,2016,April,23,Saturday,8,23,Spencer St-Collins St (South)
289,2016-04-23 09:00:00,2016,April,23,Saturday,9,23,Spencer St-Collins St (South)
334,2016-04-23 10:00:00,2016,April,23,Saturday,10,23,Spencer St-Collins St (South)
262,2016-04-23 11:00:00,2016,April,23,Saturday,11,23,Spencer St-Collins St (South)
280,2016-04-23 12:00:00,2016,April,23,Saturday,12,23,Spencer St-Collins St (South)
353,2016-04-23 13:00:00,2016,April,23,Saturday,13,23,Spencer St-Collins St (South)
306,2016-04-23 14:00:00,2016,April,23,Saturday,14,23,Spencer St-Collins St (South)
369,2016-04-23 15:00:00,2016,April,23,Saturday,15,23,Spencer St-Collins St (South)
334,2016-04-23 16:00:00,2016,April,23,Saturday,16,23,Spencer St-Collins St (South)
383,2016-04-23 17:00:00,2016,April,23,Saturday,17,23,Spencer St-Collins St (South)
356,2016-04-23 18:00:00,2016,April,23,Saturday,18,23,Spencer St-Collins St (South)
257,2016-04-23 19:00:00,2016,April,23,Saturday,19,23,Spencer St-Collins St (South)
221,2016-04-23 20:00:00,2016,April,23,Saturday,20,23,Spencer St-Collins St (South)
273,2016-04-23 21:00:00,2016,April,23,Saturday,21,23,Spencer St-Collins St (South)
331,2016-04-23 22:00:00,2016,April,23,Saturday,22,23,Spencer St-Collins St (South)
200,2016-04-23 23:00:00,2016,April,23,Saturday,23,23,Spencer St-Collins St (South)
156,2016-04-24 00:00:00,2016,April,24,Sunday,0,23,Spencer St-Collins St (South)
67,2016-04-24 01:00:00,2016,April,24,Sunday,1,23,Spencer St-Collins St (South)
82,2016-04-24 02:00:00,2016,April,24,Sunday,2,23,Spencer St-Collins St (South)
44,2016-04-24 03:00:00,2016,April,24,Sunday,3,23,Spencer St-Collins St (South)
46,2016-04-24 04:00:00,2016,April,24,Sunday,4,23,Spencer St-Collins St (South)
27,2016-04-24 05:00:00,2016,April,24,Sunday,5,23,Spencer St-Collins St (South)
71,2016-04-24 06:00:00,2016,April,24,Sunday,6,23,Spencer St-Collins St (South)
81,2016-04-24 07:00:00,2016,April,24,Sunday,7,23,Spencer St-Collins St (South)
208,2016-04-24 08:00:00,2016,April,24,Sunday,8,23,Spencer St-Collins St (South)
268,2016-04-24 09:00:00,2016,April,24,Sunday,9,23,Spencer St-Collins St (South)
333,2016-04-24 10:00:00,2016,April,24,Sunday,10,23,Spencer St-Collins St (South)
353,2016-04-24 11:00:00,2016,April,24,Sunday,11,23,Spencer St-Collins St (South)
335,2016-04-24 12:00:00,2016,April,24,Sunday,12,23,Spencer St-Collins St (South)
287,2016-04-24 13:00:00,2016,April,24,Sunday,13,23,Spencer St-Collins St (South)
328,2016-04-24 14:00:00,2016,April,24,Sunday,14,23,Spencer St-Collins St (South)
313,2016-04-24 15:00:00,2016,April,24,Sunday,15,23,Spencer St-Collins St (South)
483,2016-04-24 16:00:00,2016,April,24,Sunday,16,23,Spencer St-Collins St (South)
286,2016-04-24 17:00:00,2016,April,24,Sunday,17,23,Spencer St-Collins St (South)
251,2016-04-24 18:00:00,2016,April,24,Sunday,18,23,Spencer St-Collins St (South)
212,2016-04-24 19:00:00,2016,April,24,Sunday,19,23,Spencer St-Collins St (South)
211,2016-04-24 20:00:00,2016,April,24,Sunday,20,23,Spencer St-Collins St (South)
209,2016-04-24 21:00:00,2016,April,24,Sunday,21,23,Spencer St-Collins St (South)
269,2016-04-24 22:00:00,2016,April,24,Sunday,22,23,Spencer St-Collins St (South)
130,2016-04-24 23:00:00,2016,April,24,Sunday,23,23,Spencer St-Collins St (South)
85,2016-04-25 00:00:00,2016,April,25,Monday,0,23,Spencer St-Collins St (South)
129,2016-04-25 01:00:00,2016,April,25,Monday,1,23,Spencer St-Collins St (South)
54,2016-04-25 02:00:00,2016,April,25,Monday,2,23,Spencer St-Collins St (South)
95,2016-04-25 03:00:00,2016,April,25,Monday,3,23,Spencer St-Collins St (South)
68,2016-04-25 04:00:00,2016,April,25,Monday,4,23,Spencer St-Collins St (South)
29,2016-04-25 05:00:00,2016,April,25,Monday,5,23,Spencer St-Collins St (South)
30,2016-04-25 06:00:00,2016,April,25,Monday,6,23,Spencer St-Collins St (South)
95,2016-04-25 07:00:00,2016,April,25,Monday,7,23,Spencer St-Collins St (South)
150,2016-04-25 08:00:00,2016,April,25,Monday,8,23,Spencer St-Collins St (South)
187,2016-04-25 09:00:00,2016,April,25,Monday,9,23,Spencer St-Collins St (South)
256,2016-04-25 10:00:00,2016,April,25,Monday,10,23,Spencer St-Collins St (South)
323,2016-04-25 11:00:00,2016,April,25,Monday,11,23,Spencer St-Collins St (South)
367,2016-04-25 12:00:00,2016,April,25,Monday,12,23,Spencer St-Collins St (South)
288,2016-04-25 13:00:00,2016,April,25,Monday,13,23,Spencer St-Collins St (South)
239,2016-04-25 14:00:00,2016,April,25,Monday,14,23,Spencer St-Collins St (South)
230,2016-04-25 15:00:00,2016,April,25,Monday,15,23,Spencer St-Collins St (South)
239,2016-04-25 16:00:00,2016,April,25,Monday,16,23,Spencer St-Collins St (South)
220,2016-04-25 17:00:00,2016,April,25,Monday,17,23,Spencer St-Collins St (South)
309,2016-04-25 18:00:00,2016,April,25,Monday,18,23,Spencer St-Collins St (South)
197,2016-04-25 19:00:00,2016,April,25,Monday,19,23,Spencer St-Collins St (South)
173,2016-04-25 20:00:00,2016,April,25,Monday,20,23,Spencer St-Collins St (South)
115,2016-04-25 21:00:00,2016,April,25,Monday,21,23,Spencer St-Collins St (South)
110,2016-04-25 22:00:00,2016,April,25,Monday,22,23,Spencer St-Collins St (South)
51,2016-04-25 23:00:00,2016,April,25,Monday,23,23,Spencer St-Collins St (South)
35,2016-04-26 00:00:00,2016,April,26,Tuesday,0,23,Spencer St-Collins St (South)
20,2016-04-26 01:00:00,2016,April,26,Tuesday,1,23,Spencer St-Collins St (South)
6,2016-04-26 02:00:00,2016,April,26,Tuesday,2,23,Spencer St-Collins St (South)
19,2016-04-26 03:00:00,2016,April,26,Tuesday,3,23,Spencer St-Collins St (South)
7,2016-04-26 04:00:00,2016,April,26,Tuesday,4,23,Spencer St-Collins St (South)
37,2016-04-26 05:00:00,2016,April,26,Tuesday,5,23,Spencer St-Collins St (South)
210,2016-04-26 06:00:00,2016,April,26,Tuesday,6,23,Spencer St-Collins St (South)
643,2016-04-26 07:00:00,2016,April,26,Tuesday,7,23,Spencer St-Collins St (South)
1384,2016-04-26 08:00:00,2016,April,26,Tuesday,8,23,Spencer St-Collins St (South)
849,2016-04-26 09:00:00,2016,April,26,Tuesday,9,23,Spencer St-Collins St (South)
520,2016-04-26 10:00:00,2016,April,26,Tuesday,10,23,Spencer St-Collins St (South)
505,2016-04-26 11:00:00,2016,April,26,Tuesday,11,23,Spencer St-Collins St (South)
1014,2016-04-26 12:00:00,2016,April,26,Tuesday,12,23,Spencer St-Collins St (South)
1104,2016-04-26 13:00:00,2016,April,26,Tuesday,13,23,Spencer St-Collins St (South)
511,2016-04-26 14:00:00,2016,April,26,Tuesday,14,23,Spencer St-Collins St (South)
460,2016-04-26 15:00:00,2016,April,26,Tuesday,15,23,Spencer St-Collins St (South)
689,2016-04-26 16:00:00,2016,April,26,Tuesday,16,23,Spencer St-Collins St (South)
1026,2016-04-26 17:00:00,2016,April,26,Tuesday,17,23,Spencer St-Collins St (South)
475,2016-04-26 18:00:00,2016,April,26,Tuesday,18,23,Spencer St-Collins St (South)
283,2016-04-26 19:00:00,2016,April,26,Tuesday,19,23,Spencer St-Collins St (South)
296,2016-04-26 20:00:00,2016,April,26,Tuesday,20,23,Spencer St-Collins St (South)
367,2016-04-26 21:00:00,2016,April,26,Tuesday,21,23,Spencer St-Collins St (South)
254,2016-04-26 22:00:00,2016,April,26,Tuesday,22,23,Spencer St-Collins St (South)
120,2016-04-26 23:00:00,2016,April,26,Tuesday,23,23,Spencer St-Collins St (South)
83,2016-04-27 00:00:00,2016,April,27,Wednesday,0,23,Spencer St-Collins St (South)
29,2016-04-27 01:00:00,2016,April,27,Wednesday,1,23,Spencer St-Collins St (South)
10,2016-04-27 02:00:00,2016,April,27,Wednesday,2,23,Spencer St-Collins St (South)
15,2016-04-27 03:00:00,2016,April,27,Wednesday,3,23,Spencer St-Collins St (South)
5,2016-04-27 04:00:00,2016,April,27,Wednesday,4,23,Spencer St-Collins St (South)
55,2016-04-27 05:00:00,2016,April,27,Wednesday,5,23,Spencer St-Collins St (South)
267,2016-04-27 06:00:00,2016,April,27,Wednesday,6,23,Spencer St-Collins St (South)
686,2016-04-27 07:00:00,2016,April,27,Wednesday,7,23,Spencer St-Collins St (South)
1508,2016-04-27 08:00:00,2016,April,27,Wednesday,8,23,Spencer St-Collins St (South)
871,2016-04-27 09:00:00,2016,April,27,Wednesday,9,23,Spencer St-Collins St (South)
499,2016-04-27 10:00:00,2016,April,27,Wednesday,10,23,Spencer St-Collins St (South)
527,2016-04-27 11:00:00,2016,April,27,Wednesday,11,23,Spencer St-Collins St (South)
888,2016-04-27 12:00:00,2016,April,27,Wednesday,12,23,Spencer St-Collins St (South)
1020,2016-04-27 13:00:00,2016,April,27,Wednesday,13,23,Spencer St-Collins St (South)
539,2016-04-27 14:00:00,2016,April,27,Wednesday,14,23,Spencer St-Collins St (South)
503,2016-04-27 15:00:00,2016,April,27,Wednesday,15,23,Spencer St-Collins St (South)
681,2016-04-27 16:00:00,2016,April,27,Wednesday,16,23,Spencer St-Collins St (South)
1041,2016-04-27 17:00:00,2016,April,27,Wednesday,17,23,Spencer St-Collins St (South)
558,2016-04-27 18:00:00,2016,April,27,Wednesday,18,23,Spencer St-Collins St (South)
290,2016-04-27 19:00:00,2016,April,27,Wednesday,19,23,Spencer St-Collins St (South)
269,2016-04-27 20:00:00,2016,April,27,Wednesday,20,23,Spencer St-Collins St (South)
359,2016-04-27 21:00:00,2016,April,27,Wednesday,21,23,Spencer St-Collins St (South)
297,2016-04-27 22:00:00,2016,April,27,Wednesday,22,23,Spencer St-Collins St (South)
167,2016-04-27 23:00:00,2016,April,27,Wednesday,23,23,Spencer St-Collins St (South)
94,2016-04-28 00:00:00,2016,April,28,Thursday,0,23,Spencer St-Collins St (South)
39,2016-04-28 01:00:00,2016,April,28,Thursday,1,23,Spencer St-Collins St (South)
14,2016-04-28 02:00:00,2016,April,28,Thursday,2,23,Spencer St-Collins St (South)
36,2016-04-28 03:00:00,2016,April,28,Thursday,3,23,Spencer St-Collins St (South)
24,2016-04-28 04:00:00,2016,April,28,Thursday,4,23,Spencer St-Collins St (South)
48,2016-04-28 05:00:00,2016,April,28,Thursday,5,23,Spencer St-Collins St (South)
225,2016-04-28 06:00:00,2016,April,28,Thursday,6,23,Spencer St-Collins St (South)
651,2016-04-28 07:00:00,2016,April,28,Thursday,7,23,Spencer St-Collins St (South)
1382,2016-04-28 08:00:00,2016,April,28,Thursday,8,23,Spencer St-Collins St (South)
864,2016-04-28 09:00:00,2016,April,28,Thursday,9,23,Spencer St-Collins St (South)
505,2016-04-28 10:00:00,2016,April,28,Thursday,10,23,Spencer St-Collins St (South)
481,2016-04-28 11:00:00,2016,April,28,Thursday,11,23,Spencer St-Collins St (South)
860,2016-04-28 12:00:00,2016,April,28,Thursday,12,23,Spencer St-Collins St (South)
901,2016-04-28 13:00:00,2016,April,28,Thursday,13,23,Spencer St-Collins St (South)
556,2016-04-28 14:00:00,2016,April,28,Thursday,14,23,Spencer St-Collins St (South)
567,2016-04-28 15:00:00,2016,April,28,Thursday,15,23,Spencer St-Collins St (South)
634,2016-04-28 16:00:00,2016,April,28,Thursday,16,23,Spencer St-Collins St (South)
983,2016-04-28 17:00:00,2016,April,28,Thursday,17,23,Spencer St-Collins St (South)
601,2016-04-28 18:00:00,2016,April,28,Thursday,18,23,Spencer St-Collins St (South)
285,2016-04-28 19:00:00,2016,April,28,Thursday,19,23,Spencer St-Collins St (South)
312,2016-04-28 20:00:00,2016,April,28,Thursday,20,23,Spencer St-Collins St (South)
389,2016-04-28 21:00:00,2016,April,28,Thursday,21,23,Spencer St-Collins St (South)
